usage_date,service,region,usage_type,unblended_cost,usage_quantity
2024-07-28,AmazonCloudFront,eu-west-1,GB-Transfer,24.7826,23.18
2024-07-28,AmazonCloudFront,ap-south-1,GB-Transfer,16.1306,18.16
2024-07-28,AmazonEBS,us-east-1,GB-Month,66.8214,74.26
2024-07-28,AmazonEBS,us-west-2,GB-Month,37.8677,41.83
2024-07-28,AmazonEBS,eu-west-1,GB-Month,33.7374,30.67
2024-07-28,AmazonEBS,ap-south-1,GB-Month,21.3204,24.77
2024-07-28,AmazonDynamoDB,us-east-1,RCU/WCU,35.9352,42.91
2024-07-28,AmazonDynamoDB,us-west-2,RCU/WCU,24.672,24.81
2024-07-28,AmazonDynamoDB,eu-west-1,RCU/WCU,19.9528,22.29
2024-07-28,AmazonDynamoDB,ap-south-1,RCU/WCU,12.2499,10.53
2024-07-29,AmazonEC2,us-east-1,InstanceHours,349.9674,316.93
2024-07-29,AmazonEC2,us-west-2,InstanceHours,212.3854,246.44
2024-07-29,AmazonEC2,eu-west-1,InstanceHours,166.2995,160.09
2024-07-29,AmazonEC2,ap-south-1,InstanceHours,122.7772,102.33
2024-07-29,AmazonS3,us-east-1,GB-Month,87.5042,77.37
2024-07-29,AmazonS3,us-west-2,GB-Month,60.8976,70.14
2024-07-29,AmazonS3,eu-west-1,GB-Month,46.1912,44.16
2024-07-29,AmazonS3,ap-south-1,GB-Month,22.7339,19.53
2024-07-29,AmazonRDS,us-east-1,InstanceHours,274.6306,334.88
2024-07-29,AmazonRDS,us-west-2,InstanceHours,208.0744,255.63
2024-07-29,AmazonRDS,eu-west-1,InstanceHours,109.9501,96.82
2024-07-29,AmazonRDS,ap-south-1,InstanceHours,90.0935,104.24
2024-07-29,AWSLambda,us-east-1,Requests(M),35.3957,39.55
2024-07-29,AWSLambda,us-west-2,Requests(M),20.5916,25.12
2024-07-29,AWSLambda,eu-west-1,Requests(M),16.9528,16.25
2024-07-29,AWSLambda,ap-south-1,Requests(M),10.9384,11.99
2024-07-29,AmazonCloudFront,us-east-1,GB-Transfer,58.8723,52.54
2024-07-29,AmazonCloudFront,us-west-2,GB-Transfer,33.2366,34.74
2024-07-29,AmazonCloudFront,eu-west-1,GB-Transfer,29.1459,26.28
2024-07-29,AmazonCloudFront,ap-south-1,GB-Transfer,18.7939,21.0
2024-07-29,AmazonEBS,us-east-1,GB-Month,80.2997,68.54
2024-07-29,AmazonEBS,us-west-2,GB-Month,52.4298,54.9
2024-07-29,AmazonEBS,eu-west-1,GB-Month,38.3611,34.56
2024-07-29,AmazonEBS,ap-south-1,GB-Month,25.2051,28.2
2024-07-29,AmazonDynamoDB,us-east-1,RCU/WCU,49.9595,42.17
2024-07-29,AmazonDynamoDB,us-west-2,RCU/WCU,30.2936,28.39
2024-07-29,AmazonDynamoDB,eu-west-1,RCU/WCU,25.1391,24.07
2024-07-29,AmazonDynamoDB,ap-south-1,RCU/WCU,15.4865,14.45
2024-07-30,AmazonEC2,us-east-1,InstanceHours,455.9416,386.76
2024-07-30,AmazonEC2,us-west-2,InstanceHours,246.4586,213.58
2024-07-30,AmazonEC2,eu-west-1,InstanceHours,197.9867,216.94
2024-07-30,AmazonEC2,ap-south-1,InstanceHours,137.6639,116.14
2024-07-30,AmazonS3,us-east-1,GB-Month,97.7521,81.73
2024-07-30,AmazonS3,us-west-2,GB-Month,61.2674,66.25
2024-07-30,AmazonS3,eu-west-1,GB-Month,43.4681,44.49
2024-07-30,AmazonS3,ap-south-1,GB-Month,26.9017,29.74
2024-07-30,AmazonRDS,us-east-1,InstanceHours,284.9396,242.67
2024-07-30,AmazonRDS,us-west-2,InstanceHours,152.4308,174.35
2024-07-30,AmazonRDS,eu-west-1,InstanceHours,138.7109,168.19
2024-07-30,AmazonRDS,ap-south-1,InstanceHours,77.9634,93.15
2024-07-30,AWSLambda,us-east-1,Requests(M),36.446,42.37
2024-07-30,AWSLambda,us-west-2,Requests(M),19.358,16.31
2024-07-30,AWSLambda,eu-west-1,Requests(M),17.8836,19.9
2024-07-30,AWSLambda,ap-south-1,Requests(M),8.1073,8.2
2024-07-30,AmazonCloudFront,us-east-1,GB-Transfer,66.7756,60.62
2024-07-30,AmazonCloudFront,us-west-2,GB-Transfer,38.8125,37.64
2024-07-30,AmazonCloudFront,eu-west-1,GB-Transfer,28.1384,29.28
2024-07-30,AmazonCloudFront,ap-south-1,GB-Transfer,20.8239,18.05
2024-07-30,AmazonEBS,us-east-1,GB-Month,83.0409,91.39
2024-07-30,AmazonEBS,us-west-2,GB-Month,41.6326,47.51
2024-07-30,AmazonEBS,eu-west-1,GB-Month,36.4518,37.5
2024-07-30,AmazonEBS,ap-south-1,GB-Month,20.9072,18.46
2024-07-30,AmazonDynamoDB,us-east-1,RCU/WCU,52.1812,51.53
2024-07-30,AmazonDynamoDB,us-west-2,RCU/WCU,29.0606,31.75
2024-07-30,AmazonDynamoDB,eu-west-1,RCU/WCU,21.4931,20.7
2024-07-30,AmazonDynamoDB,ap-south-1,RCU/WCU,15.1414,15.55
2024-07-31,AmazonEC2,us-east-1,InstanceHours,457.3811,487.83
2024-07-31,AmazonEC2,us-west-2,InstanceHours,257.944,235.95
2024-07-31,AmazonEC2,eu-west-1,InstanceHours,222.4174,197.11
2024-07-31,AmazonEC2,ap-south-1,InstanceHours,129.9343,126.56
2024-07-31,AmazonS3,us-east-1,GB-Month,96.7031,100.75
2024-07-31,AmazonS3,us-west-2,GB-Month,56.076,60.25
2024-07-31,AmazonS3,eu-west-1,GB-Month,45.2266,43.88
2024-07-31,AmazonS3,ap-south-1,GB-Month,27.6097,28.01
2024-07-31,AmazonRDS,us-east-1,InstanceHours,295.9141,363.99
2024-07-31,AmazonRDS,us-west-2,InstanceHours,165.9672,156.06
2024-07-31,AmazonRDS,eu-west-1,InstanceHours,121.9015,140.28
2024-07-31,AmazonRDS,ap-south-1,InstanceHours,79.6607,77.55
2024-07-31,AWSLambda,us-east-1,Requests(M),36.4747,32.35
2024-07-31,AWSLambda,us-west-2,Requests(M),21.0503,17.64
2024-07-31,AWSLambda,eu-west-1,Requests(M),15.0515,18.35
2024-07-31,AWSLambda,ap-south-1,Requests(M),9.9239,12.09
2024-07-31,AmazonCloudFront,us-east-1,GB-Transfer,58.8849,66.12
2024-07-31,AmazonCloudFront,us-west-2,GB-Transfer,42.0581,40.22
2024-07-31,AmazonCloudFront,eu-west-1,GB-Transfer,31.634,33.52
2024-07-31,AmazonCloudFront,ap-south-1,GB-Transfer,16.0085,14.17
2024-07-31,AmazonEBS,us-east-1,GB-Month,75.5548,80.35
2024-07-31,AmazonEBS,us-west-2,GB-Month,50.5195,53.46
2024-07-31,AmazonEBS,eu-west-1,GB-Month,36.2854,41.06
2024-07-31,AmazonEBS,ap-south-1,GB-Month,24.7346,29.66
2024-07-31,AmazonDynamoDB,us-east-1,RCU/WCU,44.5815,39.23
2024-07-31,AmazonDynamoDB,us-west-2,RCU/WCU,23.5509,26.51
2024-07-31,AmazonDynamoDB,eu-west-1,RCU/WCU,27.8115,24.62
2024-07-31,AmazonDynamoDB,ap-south-1,RCU/WCU,14.6609,15.37
2024-08-01,AmazonEC2,us-east-1,InstanceHours,367.892,313.63
2024-08-01,AmazonEC2,us-west-2,InstanceHours,251.4924,296.76
2024-08-01,AmazonEC2,eu-west-1,InstanceHours,219.5951,216.86
2024-08-01,AmazonEC2,ap-south-1,InstanceHours,134.444,165.35
2024-08-01,AmazonS3,us-east-1,GB-Month,74.2466,85.89
2024-08-01,AmazonS3,us-west-2,GB-Month,52.6911,49.59
2024-08-01,AmazonS3,eu-west-1,GB-Month,46.5687,42.88
2024-08-01,AmazonS3,ap-south-1,GB-Month,28.8042,34.81
2024-08-01,AmazonRDS,us-east-1,InstanceHours,247.1744,236.5
2024-08-01,AmazonRDS,us-west-2,InstanceHours,158.0241,134.44
2024-08-01,AmazonRDS,eu-west-1,InstanceHours,127.6171,135.49
2024-08-01,AmazonRDS,ap-south-1,InstanceHours,81.7811,80.16
2024-08-01,AWSLambda,us-east-1,Requests(M),39.3928,34.99
2024-08-01,AWSLambda,us-west-2,Requests(M),21.0481,20.15
2024-08-01,AWSLambda,eu-west-1,Requests(M),16.047,19.05
2024-08-01,AWSLambda,ap-south-1,Requests(M),10.2012,10.83
2024-08-01,AmazonCloudFront,us-east-1,GB-Transfer,70.3775,66.19
2024-08-01,AmazonCloudFront,us-west-2,GB-Transfer,34.5385,41.71
2024-08-01,AmazonCloudFront,eu-west-1,GB-Transfer,27.9283,32.37
2024-08-01,AmazonCloudFront,ap-south-1,GB-Transfer,17.9531,15.87
2024-08-01,AmazonEBS,us-east-1,GB-Month,76.6729,88.41
2024-08-01,AmazonEBS,us-west-2,GB-Month,44.3872,38.54
2024-08-01,AmazonEBS,eu-west-1,GB-Month,33.9453,33.91
2024-08-01,AmazonEBS,ap-south-1,GB-Month,23.7712,21.76
2024-08-01,AmazonDynamoDB,us-east-1,RCU/WCU,52.4281,49.84
2024-08-01,AmazonDynamoDB,us-west-2,RCU/WCU,32.6124,33.93
2024-08-01,AmazonDynamoDB,eu-west-1,RCU/WCU,26.1668,24.43
2024-08-01,AmazonDynamoDB,ap-south-1,RCU/WCU,17.467,17.98
2024-08-02,AmazonEC2,us-east-1,InstanceHours,459.4266,535.1
2024-08-02,AmazonEC2,us-west-2,InstanceHours,271.0438,239.19
2024-08-02,AmazonEC2,eu-west-1,InstanceHours,237.074,243.77
2024-08-02,AmazonEC2,ap-south-1,InstanceHours,131.2373,137.91
2024-08-02,AmazonS3,us-east-1,GB-Month,91.3218,80.27
2024-08-02,AmazonS3,us-west-2,GB-Month,56.9994,57.37
2024-08-02,AmazonS3,eu-west-1,GB-Month,39.1153,38.0
2024-08-02,AmazonS3,ap-south-1,GB-Month,28.1295,30.24
2024-08-02,AmazonRDS,us-east-1,InstanceHours,265.7763,243.53
2024-08-02,AmazonRDS,us-west-2,InstanceHours,166.0738,176.99
2024-08-02,AmazonRDS,eu-west-1,InstanceHours,145.059,123.07
2024-08-02,AmazonRDS,ap-south-1,InstanceHours,84.0906,87.59
2024-08-02,AWSLambda,us-east-1,Requests(M),34.0113,28.43
2024-08-02,AWSLambda,us-west-2,Requests(M),23.1105,28.52
2024-08-02,AWSLambda,eu-west-1,Requests(M),20.4036,18.98
2024-08-02,AWSLambda,ap-south-1,Requests(M),11.7413,13.84
2024-08-02,AmazonCloudFront,us-east-1,GB-Transfer,55.4067,60.04
2024-08-02,AmazonCloudFront,us-west-2,GB-Transfer,38.7779,38.07
2024-08-02,AmazonCloudFront,eu-west-1,GB-Transfer,28.0281,32.28
2024-08-02,AmazonCloudFront,ap-south-1,GB-Transfer,18.12,18.73
2024-08-02,AmazonEBS,us-east-1,GB-Month,79.6539,95.55
2024-08-02,AmazonEBS,us-west-2,GB-Month,47.2825,49.39
2024-08-02,AmazonEBS,eu-west-1,GB-Month,41.8655,48.39
2024-08-02,AmazonEBS,ap-south-1,GB-Month,26.2441,29.37
2024-08-02,AmazonDynamoDB,us-east-1,RCU/WCU,53.5238,45.72
2024-08-02,AmazonDynamoDB,us-west-2,RCU/WCU,30.015,31.01
2024-08-02,AmazonDynamoDB,eu-west-1,RCU/WCU,21.8167,26.89
2024-08-02,AmazonDynamoDB,ap-south-1,RCU/WCU,17.0794,16.53
2024-08-03,AmazonEC2,us-east-1,InstanceHours,365.085,352.62
2024-08-03,AmazonEC2,us-west-2,InstanceHours,219.9629,229.35
2024-08-03,AmazonEC2,eu-west-1,InstanceHours,184.4628,202.69
2024-08-03,AmazonEC2,ap-south-1,InstanceHours,114.2225,105.39
2024-08-03,AmazonS3,us-east-1,GB-Month,81.7796,86.09
2024-08-03,AmazonS3,us-west-2,GB-Month,46.2647,45.36
2024-08-03,AmazonS3,eu-west-1,GB-Month,39.0852,34.5
2024-08-03,AmazonS3,ap-south-1,GB-Month,22.4985,20.05
2024-08-03,AmazonRDS,us-east-1,InstanceHours,214.7438,190.56
2024-08-03,AmazonRDS,us-west-2,InstanceHours,128.7966,109.88
2024-08-03,AmazonRDS,eu-west-1,InstanceHours,112.8074,120.65
2024-08-03,AmazonRDS,ap-south-1,InstanceHours,63.3905,55.2
2024-08-03,AWSLambda,us-east-1,Requests(M),23.5163,25.18
2024-08-03,AWSLambda,us-west-2,Requests(M),17.8342,18.62
2024-08-03,AWSLambda,eu-west-1,Requests(M),13.8045,13.42
2024-08-03,AWSLambda,ap-south-1,Requests(M),9.2732,8.26
2024-08-03,AmazonCloudFront,us-east-1,GB-Transfer,49.9812,58.14
2024-08-03,AmazonCloudFront,us-west-2,GB-Transfer,32.6675,36.01
2024-08-03,AmazonCloudFront,eu-west-1,GB-Transfer,23.8395,22.24
2024-08-03,AmazonCloudFront,ap-south-1,GB-Transfer,13.5504,16.47
2024-08-03,AmazonEBS,us-east-1,GB-Month,65.1549,60.39
2024-08-03,AmazonEBS,us-west-2,GB-Month,38.0865,43.41
2024-08-03,AmazonEBS,eu-west-1,GB-Month,29.3718,25.44
2024-08-03,AmazonEBS,ap-south-1,GB-Month,20.9217,18.06
2024-08-03,AmazonDynamoDB,us-east-1,RCU/WCU,40.2652,41.75
2024-08-03,AmazonDynamoDB,us-west-2,RCU/WCU,24.684,27.54
2024-08-03,AmazonDynamoDB,eu-west-1,RCU/WCU,23.5953,22.07
2024-08-03,AmazonDynamoDB,ap-south-1,RCU/WCU,13.6742,12.1
2024-08-04,AmazonEC2,us-east-1,InstanceHours,335.2436,306.11
2024-08-04,AmazonEC2,us-west-2,InstanceHours,214.7875,227.48
2024-08-04,AmazonEC2,eu-west-1,InstanceHours,166.2522,199.7
2024-08-04,AmazonEC2,ap-south-1,InstanceHours,118.1999,98.74
2024-08-04,AmazonS3,us-east-1,GB-Month,84.4238,73.64
2024-08-04,AmazonS3,us-west-2,GB-Month,54.1969,59.18
2024-08-04,AmazonS3,eu-west-1,GB-Month,46.5888,48.3
2024-08-04,AmazonS3,ap-south-1,GB-Month,22.4705,23.14
2024-08-04,AmazonRDS,us-east-1,InstanceHours,240.6088,211.02
2024-08-04,AmazonRDS,us-west-2,InstanceHours,116.0022,131.73
2024-08-04,AmazonRDS,eu-west-1,InstanceHours,115.5011,102.28
2024-08-04,AmazonRDS,ap-south-1,InstanceHours,70.6133,69.06
2024-08-04,AWSLambda,us-east-1,Requests(M),28.308,25.59
2024-08-04,AWSLambda,us-west-2,Requests(M),17.3897,19.3
2024-08-04,AWSLambda,eu-west-1,Requests(M),16.4249,17.67
2024-08-04,AWSLambda,ap-south-1,Requests(M),9.5246,8.9
2024-08-04,AmazonCloudFront,us-east-1,GB-Transfer,59.5363,55.49
2024-08-04,AmazonCloudFront,us-west-2,GB-Transfer,35.3588,34.32
2024-08-04,AmazonCloudFront,eu-west-1,GB-Transfer,22.7841,20.57
2024-08-04,AmazonCloudFront,ap-south-1,GB-Transfer,15.0978,16.95
2024-08-04,AmazonEBS,us-east-1,GB-Month,60.1461,57.27
2024-08-04,AmazonEBS,us-west-2,GB-Month,41.785,38.03
2024-08-04,AmazonEBS,eu-west-1,GB-Month,33.5765,29.46
2024-08-04,AmazonEBS,ap-south-1,GB-Month,18.142,22.18
2024-08-04,AmazonDynamoDB,us-east-1,RCU/WCU,40.8093,41.16
2024-08-04,AmazonDynamoDB,us-west-2,RCU/WCU,28.8907,24.66
2024-08-04,AmazonDynamoDB,eu-west-1,RCU/WCU,21.1557,26.26
2024-08-04,AmazonDynamoDB,ap-south-1,RCU/WCU,11.0042,13.22
2024-08-05,AmazonEC2,us-east-1,InstanceHours,395.5399,388.07
2024-08-05,AmazonEC2,us-west-2,InstanceHours,299.2502,344.02
2024-08-05,AmazonEC2,eu-west-1,InstanceHours,233.7328,197.06
2024-08-05,AmazonEC2,ap-south-1,InstanceHours,116.7509,142.35
2024-08-05,AmazonS3,us-east-1,GB-Month,94.0698,91.72
2024-08-05,AmazonS3,us-west-2,GB-Month,59.7933,59.79
2024-08-05,AmazonS3,eu-west-1,GB-Month,40.1628,34.42
2024-08-05,AmazonS3,ap-south-1,GB-Month,30.1655,31.34
2024-08-05,AmazonRDS,us-east-1,InstanceHours,277.2546,302.24
2024-08-05,AmazonRDS,us-west-2,InstanceHours,151.2557,149.73
2024-08-05,AmazonRDS,eu-west-1,InstanceHours,140.362,125.67
2024-08-05,AmazonRDS,ap-south-1,InstanceHours,82.2563,76.84
2024-08-05,AWSLambda,us-east-1,Requests(M),37.1102,40.41
2024-08-05,AWSLambda,us-west-2,Requests(M),21.8863,27.34
2024-08-05,AWSLambda,eu-west-1,Requests(M),16.7545,15.74
2024-08-05,AWSLambda,ap-south-1,Requests(M),10.1988,9.68
2024-08-05,AmazonCloudFront,us-east-1,GB-Transfer,60.6228,55.54
2024-08-05,AmazonCloudFront,us-west-2,GB-Transfer,37.2165,40.04
2024-08-05,AmazonCloudFront,eu-west-1,GB-Transfer,32.5449,34.73
2024-08-05,AmazonCloudFront,ap-south-1,GB-Transfer,21.4192,25.09
2024-08-05,AmazonEBS,us-east-1,GB-Month,78.6803,93.51
2024-08-05,AmazonEBS,us-west-2,GB-Month,48.7472,50.74
2024-08-05,AmazonEBS,eu-west-1,GB-Month,41.3485,48.8
2024-08-05,AmazonEBS,ap-south-1,GB-Month,24.512,30.64
2024-08-05,AmazonDynamoDB,us-east-1,RCU/WCU,47.725,52.92
2024-08-05,AmazonDynamoDB,us-west-2,RCU/WCU,34.2507,42.54
2024-08-05,AmazonDynamoDB,eu-west-1,RCU/WCU,28.1606,23.8
2024-08-05,AmazonDynamoDB,ap-south-1,RCU/WCU,15.616,15.22
2024-08-06,AmazonEC2,us-east-1,InstanceHours,402.7782,395.06
2024-08-06,AmazonEC2,us-west-2,InstanceHours,260.1836,273.3
2024-08-06,AmazonEC2,eu-west-1,InstanceHours,189.2799,211.22
2024-08-06,AmazonEC2,ap-south-1,InstanceHours,145.3891,173.5
2024-08-06,AmazonS3,us-east-1,GB-Month,88.0447,101.11
2024-08-06,AmazonS3,us-west-2,GB-Month,54.3383,45.47
2024-08-06,AmazonS3,eu-west-1,GB-Month,51.6099,44.9
2024-08-06,AmazonS3,ap-south-1,GB-Month,22.2751,18.59
2024-08-06,AmazonRDS,us-east-1,InstanceHours,295.1577,317.11
2024-08-06,AmazonRDS,us-west-2,InstanceHours,165.0251,178.93
2024-08-06,AmazonRDS,eu-west-1,InstanceHours,151.8575,141.54
2024-08-06,AmazonRDS,ap-south-1,InstanceHours,74.263,80.19
2024-08-06,AWSLambda,us-east-1,Requests(M),37.0264,43.49
2024-08-06,AWSLambda,us-west-2,Requests(M),20.007,19.4
2024-08-06,AWSLambda,eu-west-1,Requests(M),19.6124,17.81
2024-08-06,AWSLambda,ap-south-1,Requests(M),11.7333,10.21
2024-08-06,AmazonCloudFront,us-east-1,GB-Transfer,70.5073,67.3
2024-08-06,AmazonCloudFront,us-west-2,GB-Transfer,37.0791,42.39
2024-08-06,AmazonCloudFront,eu-west-1,GB-Transfer,36.0567,31.63
2024-08-06,AmazonCloudFront,ap-south-1,GB-Transfer,17.0349,19.39
2024-08-06,AmazonEBS,us-east-1,GB-Month,76.9169,74.37
2024-08-06,AmazonEBS,us-west-2,GB-Month,42.7076,42.01
2024-08-06,AmazonEBS,eu-west-1,GB-Month,39.231,38.55
2024-08-06,AmazonEBS,ap-south-1,GB-Month,21.4989,24.06
2024-08-06,AmazonDynamoDB,us-east-1,RCU/WCU,56.048,68.63
2024-08-06,AmazonDynamoDB,us-west-2,RCU/WCU,32.0746,32.1
2024-08-06,AmazonDynamoDB,eu-west-1,RCU/WCU,23.5001,25.46
2024-08-06,AmazonDynamoDB,ap-south-1,RCU/WCU,16.4818,15.77
2024-08-07,AmazonEC2,us-east-1,InstanceHours,487.6211,515.49
2024-08-07,AmazonEC2,us-west-2,InstanceHours,271.4805,256.99
2024-08-07,AmazonEC2,eu-west-1,InstanceHours,192.6658,178.28
2024-08-07,AmazonEC2,ap-south-1,InstanceHours,128.2333,125.4
2024-08-07,AmazonS3,us-east-1,GB-Month,97.9363,121.15
2024-08-07,AmazonS3,us-west-2,GB-Month,54.5402,58.88
2024-08-07,AmazonS3,eu-west-1,GB-Month,42.5442,39.75
2024-08-07,AmazonS3,ap-south-1,GB-Month,30.5465,31.87
2024-08-07,AmazonRDS,us-east-1,InstanceHours,261.7073,271.22
2024-08-07,AmazonRDS,us-west-2,InstanceHours,181.126,154.3
2024-08-07,AmazonRDS,eu-west-1,InstanceHours,128.3362,124.14
2024-08-07,AmazonRDS,ap-south-1,InstanceHours,78.1489,65.8
2024-08-07,AWSLambda,us-east-1,Requests(M),34.3374,36.7
2024-08-07,AWSLambda,us-west-2,Requests(M),21.3434,21.29
2024-08-07,AWSLambda,eu-west-1,Requests(M),18.6857,15.58
2024-08-07,AWSLambda,ap-south-1,Requests(M),9.9673,10.16
2024-08-07,AmazonCloudFront,us-east-1,GB-Transfer,56.0979,66.31
2024-08-07,AmazonCloudFront,us-west-2,GB-Transfer,32.0747,27.81
2024-08-07,AmazonCloudFront,eu-west-1,GB-Transfer,26.4655,24.88
2024-08-07,AmazonCloudFront,ap-south-1,GB-Transfer,16.5296,16.92
2024-08-07,AmazonEBS,us-east-1,GB-Month,74.0001,65.75
2024-08-07,AmazonEBS,us-west-2,GB-Month,47.0091,39.97
2024-08-07,AmazonEBS,eu-west-1,GB-Month,39.8625,46.32
2024-08-07,AmazonEBS,ap-south-1,GB-Month,23.418,23.63
2024-08-07,AmazonDynamoDB,us-east-1,RCU/WCU,57.4778,59.84
2024-08-07,AmazonDynamoDB,us-west-2,RCU/WCU,35.3674,37.82
2024-08-07,AmazonDynamoDB,eu-west-1,RCU/WCU,25.1736,29.1
2024-08-07,AmazonDynamoDB,ap-south-1,RCU/WCU,14.2578,13.04
2024-08-08,AmazonEC2,us-east-1,InstanceHours,507.5283,441.8
2024-08-08,AmazonEC2,us-west-2,InstanceHours,284.2815,275.79
2024-08-08,AmazonEC2,eu-west-1,InstanceHours,235.4365,231.7
2024-08-08,AmazonEC2,ap-south-1,InstanceHours,123.9249,149.0
2024-08-08,AmazonS3,us-east-1,GB-Month,99.0899,103.38
2024-08-08,AmazonS3,us-west-2,GB-Month,56.2388,61.23
2024-08-08,AmazonS3,eu-west-1,GB-Month,46.0757,47.35
2024-08-08,AmazonS3,ap-south-1,GB-Month,27.6417,26.62
2024-08-08,AmazonRDS,us-east-1,InstanceHours,278.6317,246.28
2024-08-08,AmazonRDS,us-west-2,InstanceHours,179.8217,216.11
2024-08-08,AmazonRDS,eu-west-1,InstanceHours,158.2318,139.85
2024-08-08,AmazonRDS,ap-south-1,InstanceHours,77.7409,69.82
2024-08-08,AWSLambda,us-east-1,Requests(M),36.6138,43.09
2024-08-08,AWSLambda,us-west-2,Requests(M),21.459,18.66
2024-08-08,AWSLambda,eu-west-1,Requests(M),18.6537,18.07
2024-08-08,AWSLambda,ap-south-1,Requests(M),8.6241,7.34
2024-08-08,AmazonCloudFront,us-east-1,GB-Transfer,60.7001,54.01
2024-08-08,AmazonCloudFront,us-west-2,GB-Transfer,43.1518,36.56
2024-08-08,AmazonCloudFront,eu-west-1,GB-Transfer,29.2316,29.95
2024-08-08,AmazonCloudFront,ap-south-1,GB-Transfer,17.9422,16.97
2024-08-08,AmazonEBS,us-east-1,GB-Month,73.8503,71.02
2024-08-08,AmazonEBS,us-west-2,GB-Month,45.8048,39.45
2024-08-08,AmazonEBS,eu-west-1,GB-Month,34.6308,35.44
2024-08-08,AmazonEBS,ap-south-1,GB-Month,22.1884,27.08
2024-08-08,AmazonDynamoDB,us-east-1,RCU/WCU,53.2545,51.44
2024-08-08,AmazonDynamoDB,us-west-2,RCU/WCU,31.9338,33.93
2024-08-08,AmazonDynamoDB,eu-west-1,RCU/WCU,26.2703,23.24
2024-08-08,AmazonDynamoDB,ap-south-1,RCU/WCU,17.1613,16.3
2024-08-09,AmazonEC2,us-east-1,InstanceHours,448.7462,464.71
2024-08-09,AmazonEC2,us-west-2,InstanceHours,287.5141,243.0
2024-08-09,AmazonEC2,eu-west-1,InstanceHours,255.6222,287.8
2024-08-09,AmazonEC2,ap-south-1,InstanceHours,139.0103,132.36
2024-08-09,AmazonS3,us-east-1,GB-Month,83.1459,100.93
2024-08-09,AmazonS3,us-west-2,GB-Month,56.9225,54.64
2024-08-09,AmazonS3,eu-west-1,GB-Month,46.8728,52.62
2024-08-09,AmazonS3,ap-south-1,GB-Month,31.3444,29.39
2024-08-09,AmazonRDS,us-east-1,InstanceHours,265.411,306.71
2024-08-09,AmazonRDS,us-west-2,InstanceHours,150.3326,172.05
2024-08-09,AmazonRDS,eu-west-1,InstanceHours,128.7835,156.96
2024-08-09,AmazonRDS,ap-south-1,InstanceHours,72.273,75.35
2024-08-09,AWSLambda,us-east-1,Requests(M),27.6015,28.96
2024-08-09,AWSLambda,us-west-2,Requests(M),25.1825,22.17
2024-08-09,AWSLambda,eu-west-1,Requests(M),18.0521,21.89
2024-08-09,AWSLambda,ap-south-1,Requests(M),9.8013,11.83
2024-08-09,AmazonCloudFront,us-east-1,GB-Transfer,70.1837,60.96
2024-08-09,AmazonCloudFront,us-west-2,GB-Transfer,42.7081,41.74
2024-08-09,AmazonCloudFront,eu-west-1,GB-Transfer,31.3333,29.61
2024-08-09,AmazonCloudFront,ap-south-1,GB-Transfer,16.5574,20.24
2024-08-09,AmazonEBS,us-east-1,GB-Month,74.4409,85.77
2024-08-09,AmazonEBS,us-west-2,GB-Month,45.5392,53.53
2024-08-09,AmazonEBS,eu-west-1,GB-Month,38.7865,43.18
2024-08-09,AmazonEBS,ap-south-1,GB-Month,21.2086,22.48
2024-08-09,AmazonDynamoDB,us-east-1,RCU/WCU,55.5286,66.85
2024-08-09,AmazonDynamoDB,us-west-2,RCU/WCU,25.6948,32.05
2024-08-09,AmazonDynamoDB,eu-west-1,RCU/WCU,28.1264,29.17
2024-08-09,AmazonDynamoDB,ap-south-1,RCU/WCU,17.1635,17.23
2024-08-10,AmazonEC2,us-east-1,InstanceHours,357.0814,382.25
2024-08-10,AmazonEC2,us-west-2,InstanceHours,219.4931,252.05
2024-08-10,AmazonEC2,eu-west-1,InstanceHours,206.3617,222.82
2024-08-10,AmazonEC2,ap-south-1,InstanceHours,116.181,121.37
2024-08-10,AmazonS3,us-east-1,GB-Month,76.7336,88.04
2024-08-10,AmazonS3,us-west-2,GB-Month,46.4697,41.53
2024-08-10,AmazonS3,eu-west-1,GB-Month,41.0096,41.42
2024-08-10,AmazonS3,ap-south-1,GB-Month,27.298,23.35
2024-08-10,AmazonRDS,us-east-1,InstanceHours,224.2948,238.62
2024-08-10,AmazonRDS,us-west-2,InstanceHours,132.6809,119.21
2024-08-10,AmazonRDS,eu-west-1,InstanceHours,114.2268,128.36
2024-08-10,AmazonRDS,ap-south-1,InstanceHours,68.5687,71.45
2024-08-10,AWSLambda,us-east-1,Requests(M),31.4342,36.03
2024-08-10,AWSLambda,us-west-2,Requests(M),18.2958,16.34
2024-08-10,AWSLambda,eu-west-1,Requests(M),16.8176,17.37
2024-08-10,AWSLambda,ap-south-1,Requests(M),8.548,8.29
2024-08-10,AmazonCloudFront,us-east-1,GB-Transfer,54.3571,47.41
2024-08-10,AmazonCloudFront,us-west-2,GB-Transfer,32.7168,39.71
2024-08-10,AmazonCloudFront,eu-west-1,GB-Transfer,24.5934,25.45
2024-08-10,AmazonCloudFront,ap-south-1,GB-Transfer,16.294,15.98
2024-08-10,AmazonEBS,us-east-1,GB-Month,68.3034,56.99
2024-08-10,AmazonEBS,us-west-2,GB-Month,31.5392,36.93
2024-08-10,AmazonEBS,eu-west-1,GB-Month,30.2949,35.51
2024-08-10,AmazonEBS,ap-south-1,GB-Month,22.2662,25.79
